"d2008.x"	"d2008.y"
"151"	17.5870001167504	0.0380551917942876
"152"	17.7129053289139	0.0379224427754163
"153"	17.8388105410774	0.0377915303552459
"154"	17.9647157532409	0.0376623494650579
"155"	18.0906209654044	0.0375347716150634
"156"	18.2165261775679	0.0374076769263721
"157"	18.3424313897314	0.0372808585102415
"158"	18.4683366018949	0.0371538227448744
"159"	18.5942418140584	0.0370258493269106
"160"	18.7201470262219	0.0368967873233678
"161"	18.8460522383854	0.0367663779681095
"162"	18.9719574505489	0.0366329887181007
"163"	19.0978626627124	0.0364972696925273
"164"	19.2237678748759	0.036359057452779
"165"	19.3496730870394	0.0362171026736404
"166"	19.475578299203	0.0360708969970773
"167"	19.6014835113665	0.0359212194598394
"168"	19.72738872353	0.0357679422553188
"169"	19.8532939356935	0.0356082853206795
"170"	19.979199147857	0.0354443827562778
"171"	20.1051043600205	0.0352762330235862
"172"	20.231009572184	0.0351024718309246
"173"	20.3569147843475	0.0349225112985963
"174"	20.482819996511	0.0347379470798168
"175"	20.6087252086745	0.0345487473674579
"176"	20.734630420838	0.0343521433598097
"177"	20.8605356330015	0.0341505339095522
"178"	20.986440845165	0.0339442573939399
"179"	21.1123460573285	0.0337322650926905
"180"	21.238251269492	0.0335138043834776
"181"	21.3641564816555	0.0332908764263109
"182"	21.490061693819	0.0330635271844407
"183"	21.6159669059825	0.0328296162038642
"184"	21.741872118146	0.0325911120606902
"185"	21.8677773303095	0.0323486002287914
"186"	21.993682542473	0.0321014863466043
"187"	22.1195877546365	0.0318489796249534
"188"	22.2454929668	0.0315930026451228
"189"	22.3713981789635	0.0313336433223129
"190"	22.497303391127	0.0310695945060166
"191"	22.6232086032905	0.0308021543511293
"192"	22.749113815454	0.0305319579545907
"193"	22.8750190276175	0.0302587965708116
"194"	23.000924239781	0.0299820746040457
"195"	23.1268294519445	0.0297032565554674
"196"	23.252734664108	0.0294224419821645
"197"	23.3786398762715	0.0291390903889151
"198"	23.5045450884351	0.0288539203708137
"199"	23.6304503005986	0.0285674210840557
"200"	23.7563555127621	0.0282796178645545
"201"	23.8822607249256	0.0279903573491883
"202"	24.0081659370891	0.027700423390445
"203"	24.1340711492526	0.0274099118230507
"204"	24.2599763614161	0.0271188780605302
"205"	24.3858815735796	0.0268277046300951
"206"	24.5117867857431	0.0265365854459352
"207"	24.6376919979066	0.0262456252310581
"208"	24.7635972100701	0.0259553367853187
"209"	24.8895024222336	0.025665710787665
"210"	25.0154076343971	0.0253768351698115
"211"	25.1413128465606	0.0250891825950467
"212"	25.2672180587241	0.0248030711778774
"213"	25.3931232708876	0.0245182879619877
"214"	25.5190284830511	0.0242349171927515
"215"	25.6449336952146	0.0239542215878468
"216"	25.7708389073781	0.0236754394791373
"217"	25.8967441195416	0.023398613710013
"218"	26.0226493317051	0.0231244680916618
"219"	26.1485545438686	0.0228534976081093
"220"	26.2744597560321	0.0225849936616821
"221"	26.4003649681956	0.0223190293855186
"222"	26.5262701803591	0.0220573685893427
"223"	26.6521753925226	0.0217988406253484
"224"	26.7780806046861	0.0215433128540029
"225"	26.9039858168496	0.0212915990280754
"226"	27.0298910290132	0.0210445537538269
"227"	27.1557962411767	0.0208009179241095
"228"	27.2817014533402	0.0205607477704817
"229"	27.4076066655037	0.0203260753585122
"230"	27.5335118776672	0.0200956032717248
"231"	27.6594170898307	0.0198689332693813
"232"	27.7853223019942	0.0196468178428397
"233"	27.9112275141577	0.0194305724191635
"234"	28.0371327263212	0.0192183963622531
"235"	28.1630379384847	0.0190103230255668
"236"	28.2889431506482	0.0188084154197159
"237"	28.4148483628117	0.0186114943397435
"238"	28.5407535749752	0.0184188551573334
"239"	28.6666587871387	0.0182310715510287
"240"	28.7925639993022	0.0180499266166334
"241"	28.9184692114657	0.0178731686809514
"242"	29.0443744236292	0.0177008065952066
"243"	29.1702796357927	0.0175347358566407
"244"	29.2961848479562	0.0173740744614254
"245"	29.4220900601197	0.0172178312300563
"246"	29.5479952722832	0.0170663396323693
"247"	29.6739004844467	0.0169217775223809
"248"	29.7998056966102	0.0167815955983707
"249"	29.9257109087737	0.0166457829450371
"250"	30.0516161209372	0.0165159470015233
"251"	30.1775213331007	0.0163915961239203
"252"	30.3034265452642	0.0162715194744238
"253"	30.4293317574277	0.0161558066228069
"254"	30.5552369695912	0.0160469206770473
"255"	30.6811421817547	0.0159421798296852
"256"	30.8070473939182	0.0158415622188048
"257"	30.9329526060817	0.0157463514213755
"258"	31.0588578182453	0.0156564601958042
"259"	31.1847630304088	0.0155705379377607
"260"	31.3106682425723	0.0154885606967967
"261"	31.4365734547358	0.0154128812902348
"262"	31.5624786668993	0.0153411032181531
"263"	31.6883838790628	0.0152731029895792
"264"	31.8142890912263	0.0152098591838377
"265"	31.9401943033898	0.015151647477346
"266"	32.0660995155533	0.0150970396103838
"267"	32.1920047277168	0.0150460090770117
"268"	32.3179099398803	0.0150004970874347
"269"	32.4438151520438	0.0149586715247034
"270"	32.5697203642073	0.0149202373084819
"271"	32.6956255763708	0.0148858953147525
"272"	32.8215307885343	0.0148561976096968
"273"	32.9474360006978	0.0148296849320449
"274"	33.0733412128613	0.0148063240166891
"275"	33.1992464250248	0.0147876323391633
"276"	33.3251516371883	0.0147722715801705
"277"	33.4510568493518	0.0147598119149396
"278"	33.5769620615153	0.0147506836769016
"279"	33.7028672736788	0.0147455572021566
"280"	33.8287724858423	0.0147430230824741
"281"	33.9546776980058	0.0147430287875143
"282"	34.0805829101693	0.0147465846218122
"283"	34.2064881223328	0.0147527728855014
"284"	34.3323933344963	0.0147610970123895
"285"	34.4582985466598	0.0147717175232088
"286"	34.5842037588233	0.0147851408640447
"287"	34.7101089709868	0.0148001980865465
"288"	34.8360141831504	0.0148168041674671
"289"	34.9619193953139	0.014835338683815
"290"	35.0878246074774	0.0148552056786814
"291"	35.2137298196409	0.0148759903748268
"292"	35.3396350318044	0.014897627425963
"293"	35.4655402439679	0.014920029330634
"294"	35.5914454561314	0.0149426109280707
"295"	35.7173506682949	0.0149652522969358
"296"	35.8432558804584	0.0149876330024918
"297"	35.9691610926219	0.0150093092187098
"298"	36.0950663047854	0.0150301992189742
"299"	36.2209715169489	0.0150501439560851
"300"	36.3468767291124	0.0150679567443855
"301"	36.4727819412759	0.0150840776726153
"302"	36.5986871534394	0.0150983687661286
"303"	36.7245923656029	0.015109892534917
"304"	36.8504975777664	0.015118110593331
"305"	36.9764027899299	0.0151235765141858
"306"	37.1023080020934	0.0151261543572151
"307"	37.2282132142569	0.0151234529901163
"308"	37.3541184264204	0.0151170230324194
"309"	37.4800236385839	0.0151068371457679
"310"	37.6059288507474	0.0150916034726356
"311"	37.7318340629109	0.0150704404773756
"312"	37.8577392750744	0.0150447590543064
"313"	37.9836444872379	0.0150144563894394
"314"	38.1095496994014	0.0149765063798553
"315"	38.2354549115649	0.0149330441192212
"316"	38.3613601237284	0.0148843900483429
"317"	38.4872653358919	0.0148292627871816
"318"	38.6131705480555	0.0147663230436171
"319"	38.739075760219	0.0146978277809049
"320"	38.8649809723825	0.0146237418353613
"321"	38.990886184546	0.0145410632732806
"322"	39.1167913967095	0.0144519642848143
"323"	39.242696608873	0.0143571925244876
"324"	39.3686018210365	0.0142557970861444
"325"	39.4945070332	0.0141461127896149
"326"	39.6204122453635	0.0140309188837837
"327"	39.746317457527	0.0139102611618399
"328"	39.8722226696905	0.0137817586587217
"329"	39.998127881854	0.0136471801625254
"330"	40.1240330940175	0.0135075781541708
"331"	40.249938306181	0.0133624763695531
"332"	40.3758435183445	0.0132102599474792
"333"	40.501748730508	0.0130536592985893
"334"	40.6276539426715	0.0128927855804061
"335"	40.753559154835	0.0127262064172819
"336"	40.8794643669985	0.0125551072488261
"337"	41.005369579162	0.0123805514767784
"338"	41.1312747913255	0.0122024676529808
"339"	41.257180003489	0.0120197687430025
"340"	41.3830852156525	0.0118345173657038
"341"	41.508990427816	0.01164685237973
"342"	41.6348956399795	0.0114562758737124
"343"	41.760800852143	0.011263480820934
"344"	41.8867060643065	0.0110692028732508
"345"	42.01261127647	0.01087356253288
"346"	42.1385164886335	0.0106763638254681
"347"	42.264421700797	0.0104785740148817
"348"	42.3903269129606	0.0102803173198007
"349"	42.5162321251241	0.0100817568097987
"350"	42.6421373372876	0.00988333421747636
"351"	42.7680425494511	0.0096852278388155
"352"	42.8939477616146	0.00948754600770121
"353"	43.0198529737781	0.00929099975943904
"354"	43.1457581859416	0.00909544785852622
"355"	43.2716633981051	0.00890094818749522
"356"	43.3975686102686	0.00870796411257603
"357"	43.5234738224321	0.0085169180422883
"358"	43.6493790345956	0.00832740332914936
"359"	43.7752842467591	0.00813947971540902
"360"	43.9011894589226	0.0079542634916842
"361"	44.0270946710861	0.00777105212579512
"362"	44.1529998832496	0.00758973378757643
"363"	44.2789050954131	0.00741078523726962
"364"	44.4048103075766	0.00723473438663319
"365"	44.5307155197401	0.00706074563743825
"366"	44.6566207319036	0.00688883448644107
"367"	44.7825259440671	0.00672011542697939
"368"	44.9084311562306	0.00655380069001411
"369"	45.0343363683941	0.00638960704257154
"370"	45.1602415805576	0.00622788684084125
"371"	45.2861467927211	0.0060692986481105
"372"	45.4120520048846	0.00591280450094226
"373"	45.5379572170481	0.00575839627073602
"374"	45.6638624292116	0.00560701365888629
"375"	45.7897676413751	0.00545804051308986
"376"	45.9156728535386	0.00531108508238786
"377"	46.0415780657021	0.00516636376406682
"378"	46.1674832778656	0.00502466903116032
"379"	46.2933884900292	0.00488492188487245
"380"	46.4192937021927	0.00474711351411809
"381"	46.5451989143562	0.00461202273951328
"382"	46.6711041265197	0.00447928120117568
"383"	46.7970093386832	0.00434843535080115
"384"	46.9229145508467	0.00421960289318042
"385"	47.0488197630102	0.00409376068828067
"386"	47.1747249751737	0.003969808047785
"387"	47.3006301873372	0.00384774824373081
"388"	47.4265353995007	0.00372828152715777
"389"	47.5524406116642	0.00361128075583284
"390"	47.6783458238277	0.00349621397301097
"391"	47.8042510359912	0.00338311775509204
"392"	47.9301562481547	0.00327324863400901
"393"	48.0560614603182	0.00316538677448533
"394"	48.1819666724817	0.00305954541723982
"395"	48.3078718846452	0.00295639183313519
"396"	48.4337770968087	0.00285602428502009
"397"	48.5596823089722	0.00275776960245214
"398"	48.6855875211357	0.00266164173612049
"399"	48.8114927332992	0.00256900553079565
"400"	48.9373979454627	0.00247864889100819
"401"	49.0633031576262	0.00239050394873753
"402"	49.1892083697897	0.00230517717790704
"403"	49.3151135819532	0.0022229781289918
"404"	49.4410187941167	0.00214304791612477
"405"	49.5669240062802	0.00206539196876364
"406"	49.6928292184437	0.00199130343909563
"407"	49.8187344306072	0.0019196949766185
"408"	49.9446396427707	0.00185036348689829
"409"	50.0705448549343	0.00178378581472444
"410"	50.1964500670978	0.00172043931407241
"411"	50.3223552792613	0.00165931477360756
"412"	50.4482604914248	0.00160039881420583
"413"	50.5741657035883	0.00154476410148462
"414"	50.7000709157518	0.00149153268685776
"415"	50.8259761279153	0.00144038120801376
"416"	50.9518813400788	0.00139160675031646
"417"	51.0777865522423	0.0013457586454975
"418"	51.2036917644058	0.00130180420565607
"419"	51.3295969765693	0.00125971109428559
"420"	51.4555021887328	0.00122022460163578
"421"	51.5814074008963	0.00118273311335619
"422"	51.7073126130598	0.00114686180598174
"423"	51.8332178252233	0.00111273515329682
"424"	51.9591230373868	0.00108084615625334
"425"	52.0850282495503	0.00105030716859739
"426"	52.2109334617138	0.00102107647777278
"427"	52.3368386738773	0.000993563561654303
"428"	52.4627438860408	0.000967409616708286
"429"	52.5886490982043	0.000942283054578021
"430"	52.7145543103678	0.000918194861383454
"431"	52.8404595225313	0.000895477036450213
"432"	52.9663647346948	0.00087351662491521
"433"	53.0922699468583	0.000852275921968231
"434"	53.2181751590218	0.000831911278972813
"435"	53.3440803711853	0.000812247111833536
"436"	53.4699855833488	0.000793066800184927
"437"	53.5958907955123	0.000774341498795669
"438"	53.7217960076758	0.000756214849836812
"439"	53.8477012198394	0.000738377827348447
"440"	53.9736064320029	0.000720806784951806
"441"	54.0995116441664	0.000703526040152407
"442"	54.2254168563299	0.000686464601319761
"443"	54.3513220684934	0.000669533489938187
"444"	54.4772272806569	0.000652716137145738
"445"	54.6031324928204	0.000636021657786503
"446"	54.7290377049839	0.000619375538946662
"447"	54.8549429171474	0.000602767711143227
"448"	54.9808481293109	0.000586191954057622
"449"	55.1067533414744	0.000569633856440977
"450"	55.2326585536379	0.000553084694621591
"451"	55.3585637658014	0.000536543317413504
"452"	55.4844689779649	0.000520016739173505
"453"	55.6103741901284	0.000503509306751636
"454"	55.7362794022919	0.00048702534821553
"455"	55.8621846144554	0.000470578850869588
"456"	55.9880898266189	0.000454202825746269
"457"	56.1139950387824	0.000437892770371371
"458"	56.2399002509459	0.000421656626972037
"459"	56.3658054631094	0.000405563527571497
"460"	56.4917106752729	0.00038960858470702
"461"	56.6176158874364	0.000373788168152587
"462"	56.7435210995999	0.000358139743353935
"463"	56.8694263117634	0.000342754099855115
"464"	56.9953315239269	0.000327567750758489
"465"	57.1212367360904	0.000312590121496481
"466"	57.2471419482539	0.000297948061243567
"467"	57.3730471604174	0.000283610029835946
"468"	57.4989523725809	0.000269539618000104
"469"	57.6248575847444	0.000255777422062246
"470"	57.750762796908	0.000242476070739314
"471"	57.8766680090715	0.000229489742127764
"472"	58.002573221235	0.00021682407856864
"473"	58.1284784333985	0.000204626036071533
"474"	58.254383645562	0.000192855880710194
"475"	58.3802888577255	0.00018143562984738
"476"	58.506194069889	0.000170389340096921
"477"	58.6320992820525	0.000159915989139126
"478"	58.758004494216	0.000149805411548813
"479"	58.8839097063795	0.000140057871658327
"480"	59.009814918543	0.00013080326680076
"481"	59.1357201307065	0.0001220151009353
"482"	59.26162534287	0.000113584564219291
"483"	59.3875305550335	0.000105512336555074
"484"	59.513435767197	9.80128841335423e-05
"485"	59.6393409793605	9.08528441287303e-05
"486"	59.765246191524	8.40283553338045e-05
"487"	59.8911514036875	7.76327756169083e-05
"488"	60.017056615851	7.16612948505264e-05
"489"	60.1429618280145	6.59959400444317e-05
"490"	60.268867040178	6.06318279490373e-05
"491"	60.3947722523415	5.57288123510335e-05
"492"	60.520677464505	5.11092077499663e-05
"493"	60.6465826766685	4.67548419682245e-05
"494"	60.772487888832	4.27214052471424e-05
"495"	60.8983931009955	3.90214324701069e-05
"496"	61.024298313159	3.55485309834932e-05
"497"	61.1502035253225	3.22969863868682e-05
"498"	61.276108737486	2.93669137535236e-05
"499"	61.4020139496496	2.6645521824218e-05
"500"	61.5279191618131	2.41079400366731e-05
"501"	61.6538243739766	2.17815257416676e-05
"502"	61.7797295861401	1.96865030831105e-05
"503"	61.9056347983036	1.77402723659012e-05
"504"	62.0315400104671	1.59379096255975e-05
"505"	62.1574452226306	1.43345088578174e-05
"506"	62.2833504347941	1.28676979780931e-05
"507"	62.4092556469576	1.15142218501199e-05
"508"	62.5351608591211	1.02845834230672e-05
"509"	62.6610660712846	9.1984211482398e-06
"510"	62.7869712834481	8.19941596854801e-06
"511"	62.9128764956116	7.2840761349075e-06
"512"	63.0387817077751	6.47918242005768e-06
